Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,ID
"Mahindra XUV500 AT W6 1.99 mHawk",2016,975000,54000,Diesel,Individual,Automatic,"First Owner","16.0 kmpl","1997 CC","140 bhp","320Nm@ 1600-2800rpm",7,4963
"Mahindra XUV500 AT W6 2WD",2016,950000,75000,Diesel,Individual,Automatic,"Third Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4964
"Mahindra XUV500 AT W6 2WD",2016,861999,120000,Diesel,Individual,Automatic,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4965
"Mahindra XUV500 AT W6 2WD",2016,850000,80000,Diesel,Individual,Automatic,"Second Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4966
"Mahindra XUV500 W10 1.99 mHawk",2016,1165000,50000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","1997 CC","140 bhp","320Nm@ 1600-2800rpm",7,4967
"Mahindra XUV500 W10 2WD",2016,1175000,110000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4968
"Mahindra XUV500 W10 2WD",2016,1350000,70000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4969
"Mahindra XUV500 W10 2WD",2016,1350000,25000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4970
"Mahindra XUV500 W4",2016,1025000,22522,Diesel,Dealer,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4971
"Mahindra XUV500 W4 1.99 mHawk",2016,890000,40000,Diesel,Individual,Manual,"Second Owner","16.0 kmpl","1997 CC","140 bhp","320Nm@ 1600-2800rpm",7,4972
"Mahindra XUV500 W6 2WD",2016,800000,90000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4973
"Mahindra XUV500 W6 2WD",2016,1000000,100000,Diesel,Individual,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4974
"Mahindra XUV500 W8 2WD",2016,925000,48000,Diesel,Individual,Manual,"Second Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7,4975
"Mahindra Xylo H4",2016,400000,140000,Diesel,Individual,Manual,"Second Owner","14.02 kmpl","2179 CC","118.3 bhp","280Nm@ 2400-2800rpm",7,4976
"Maruti Alto 800 Base",2016,220000,40000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4977
"Maruti Alto 800 LX",2016,290000,15000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4978
"Maruti Alto 800 LXI",2016,252000,30000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4979
"Maruti Alto 800 LXI",2016,300000,40000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4980
"Maruti Alto 800 LXI",2016,315000,25000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4981
"Maruti Alto 800 LXI",2016,270000,35000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4982
"Maruti Alto 800 LXI",2016,260000,65000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4983
"Maruti Alto 800 LXI",2016,305000,60000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4984
"Maruti Alto 800 LXI",2016,260000,65000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4985
"Maruti Alto 800 LXI",2016,310000,15000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4986
"Maruti Alto 800 LXI",2016,240000,50000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4987
"Maruti Alto 800 LXI",2016,240000,35000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4988
"Maruti Alto 800 LXI",2016,245000,50000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4989
"Maruti Alto 800 LXI",2016,225000,35000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4990
"Maruti Alto 800 LXI",2016,270000,60000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4991
"Maruti Alto 800 LXI",2016,300000,5000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4992
"Maruti Alto 800 LXI",2016,300000,25000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4993
"Maruti Alto 800 LXI",2016,250000,20000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4994
"Maruti Alto 800 LXI BSIV",2016,275000,38000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4995
"Maruti Alto 800 LXI BSIV",2016,275000,38000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4996
"Maruti Alto 800 LXI Optional",2016,300000,38000,Petrol,Individual,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4997
"Maruti Alto 800 LXI Optional",2016,250000,50000,Petrol,Individual,Manual,"Second Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4998
"Maruti Alto 800 VXI",2016,270000,50000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,4999
"Maruti Alto 800 VXI",2016,240000,50000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5000
"Maruti Alto 800 VXI",2016,320000,46737,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5001
"Maruti Alto 800 VXI",2016,280000,30000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5002
"Maruti Alto 800 VXI",2016,300000,50000,Petrol,Individual,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5003
"Maruti Alto 800 VXI",2016,262000,50000,Petrol,Individual,Manual,"First Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5004
"Maruti Alto 800 VXI BSIV",2016,315000,32000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5005
"Maruti Alto 800 VXI BSIV",2016,315000,32000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5,5006
"Maruti Alto K10 VXI",2016,300000,15000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5007
"Maruti Alto K10 VXI",2016,350000,9900,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5008
"Maruti Alto K10 VXI",2016,325000,20000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5009
"Maruti Alto K10 VXI",2016,285000,75000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5010
"Maruti Alto K10 VXI",2016,250000,20000,Petrol,Individual,Manual,"Second Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5011
"Maruti Alto K10 VXI",2016,305000,40000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5012
"Maruti Alto K10 VXI",2016,305000,40000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5013
"Maruti Alto K10 VXI",2016,260000,120000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5014
"Maruti Alto K10 VXI",2016,330000,30000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5015
"Maruti Alto K10 VXI",2016,320000,50000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5016
"Maruti Alto K10 VXI",2016,265000,110000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5017
"Maruti Alto K10 VXI",2016,250000,20000,Petrol,Individual,Manual,"Second Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5018
"Maruti Alto K10 VXI",2016,298000,70000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5019
"Maruti Alto K10 VXI",2016,300000,25000,Petrol,Individual,Manual,"First Owner","23.95 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5,5020
"Maruti Alto K10 VXI Airbag",2016,310000,23400,Petrol,Individual,Manual,"Second Owner","23.95 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,5021
"Maruti Baleno Alpha",2016,600000,6757,Petrol,"Trustmark Dealer",Manual,"First Owner","21.01 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5,5022
"Maruti Baleno Alpha 1.2",2016,660000,60000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5023
"Maruti Baleno Alpha 1.2",2016,650000,35000,Petrol,Individual,Manual,"Second Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5024
"Maruti Baleno Alpha 1.3",2016,710000,71000,Diesel,Individual,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5025
"Maruti Baleno Delta 1.2",2016,480000,65755,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5026
"Maruti Baleno Delta 1.2",2016,562000,25339,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5027
"Maruti Baleno Delta 1.2",2016,550000,45000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5028
"Maruti Baleno Delta 1.2",2016,575000,45000,Petrol,Individual,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5029
"Maruti Baleno Delta 1.3",2016,700000,78000,Diesel,Individual,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5030
"Maruti Baleno Delta Diesel",2016,635000,52000,Diesel,Dealer,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5031
"Maruti Baleno Sigma 1.3",2016,530000,58000,Diesel,Individual,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5032
"Maruti Baleno Zeta 1.3",2016,700000,80000,Diesel,Dealer,Manual,"First Owner","27.39 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5033
"Maruti Baleno Zeta Automatic",2016,650000,50000,Petrol,Individual,Automatic,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5,5034
"Maruti Celerio LDi",2016,285000,70000,Diesel,Individual,Manual,"First Owner","27.62 kmpl","793 CC","47 bhp","125Nm@ 2000rpm",5,5035
"Maruti Celerio VDi",2016,375000,61173,Diesel,Dealer,Manual,"First Owner","27.62 kmpl","793 CC","47 bhp","125Nm@ 2000rpm",5,5036
"Maruti Celerio VXI",2016,411000,25000,Petrol,Individual,Manual,"Second Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5037
"Maruti Celerio VXI",2016,400000,25000,Petrol,Individual,Manual,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5038
"Maruti Celerio VXI",2016,351000,60000,Petrol,Individual,Manual,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5039
"Maruti Celerio VXI",2016,351000,60000,Petrol,Individual,Manual,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5040
"Maruti Celerio VXI",2016,395000,50000,Petrol,Individual,Manual,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5041
"Maruti Celerio ZXI",2016,459999,27000,Petrol,Individual,Manual,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5042
"Maruti Celerio ZXI AT",2016,400000,35000,Petrol,Individual,Automatic,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5043
"Maruti Celerio ZXI AT",2016,350000,17000,Petrol,Individual,Automatic,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5044
"Maruti Celerio ZXI Optional AMT BSIV",2016,434999,10000,Petrol,Dealer,Automatic,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5,5045
"Maruti Ciaz RS ZDi Plus SHVS",2016,750000,80000,Diesel,Individual,Manual,"First Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5046
"Maruti Ciaz VDi Option SHVS",2016,700000,70000,Diesel,Individual,Manual,"First Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5047
"Maruti Ciaz VDi Plus SHVS",2016,640000,40000,Diesel,Individual,Manual,"First Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5048
"Maruti Ciaz VDI SHVS",2016,620000,90000,Diesel,Individual,Manual,"First Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5049
"Maruti Ciaz ZDi Plus SHVS",2016,795000,90000,Diesel,Individual,Manual,"First Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5050
"Maruti Ciaz ZDi Plus SHVS",2016,650000,81000,Diesel,Dealer,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5051
"Maruti Ciaz ZDi Plus SHVS",2016,650000,81000,Diesel,Dealer,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5052
"Maruti Ciaz ZDi Plus SHVS",2016,715000,70000,Diesel,Individual,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5053
"Maruti Ciaz ZXi",2016,700000,20000,Petrol,Individual,Manual,"First Owner","20.73 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",5,5054
"Maruti Ciaz ZXi",2016,590000,40000,Petrol,Individual,Manual,"Second Owner","20.73 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",5,5055
"Maruti Eeco 5 Seater AC BSIV",2016,392000,38000,Petrol,Individual,Manual,"First Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",5,5056
"Maruti Eeco 5 Seater AC BSIV",2016,330000,60000,Petrol,Individual,Manual,"First Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",5,5057
"Maruti Eeco 5 Seater AC BSIV",2016,375000,120000,Petrol,Individual,Manual,"First Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",5,5058
"Maruti Eeco 7 Seater Standard BSIV",2016,270000,100000,Petrol,Individual,Manual,"Third Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",7,5059
"Maruti Eeco 7 Seater Standard BSIV",2016,270000,100000,Petrol,Individual,Manual,"Third Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",7,5060
"Maruti Eeco 7 Seater Standard BSIV",2016,370000,58000,Petrol,Individual,Manual,"Second Owner","15.37 kmpl","1196 CC","73 bhp","101Nm@ 3000rpm",7,5061
"Maruti Eeco CNG 5 Seater AC BSIV",2016,320000,80000,CNG,Individual,Manual,"First Owner","21.94 km/kg","1196 CC","61.7 bhp","85Nm@ 3000rpm",5,5062
"Maruti Eeco CNG HTR 5-STR",2016,330000,47370,CNG,Individual,Manual,"First Owner","21.94 km/kg","1196 CC","63 bhp","83Nm@ 3000rpm",5,5063
"Maruti Ertiga BSIV VXI",2016,600000,13500,Petrol,Individual,Manual,"First Owner","17.5 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",7,5064
"Maruti Ertiga BSIV VXI",2016,660000,34000,Petrol,Individual,Manual,"Second Owner","17.5 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",7,5065
"Maruti Ertiga BSIV ZXI Plus",2016,850000,20000,Petrol,Individual,Manual,"First Owner","17.5 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",7,5066
"Maruti Ertiga BSIV ZXI Plus",2016,750000,20000,Petrol,Individual,Manual,"First Owner","17.5 kmpl","1373 CC","91.1 bhp","130Nm@ 4000rpm",7,5067
"Maruti Ertiga SHVS LDI Option",2016,756000,70000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5068
"Maruti Ertiga SHVS VDI",2016,770000,100000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5069
"Maruti Ertiga SHVS VDI",2016,790000,120000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5070
"Maruti Ertiga SHVS VDI",2016,890000,40000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5071
"Maruti Ertiga SHVS VDI",2016,850000,35000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5072
"Maruti Ertiga SHVS VDI",2016,725000,110000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5073
"Maruti Ertiga SHVS VDI",2016,750000,70000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5074
"Maruti Ertiga SHVS VDI",2016,640000,80000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5075
"Maruti Ertiga SHVS VDI",2016,750000,80000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5076
"Maruti Ertiga SHVS VDI",2016,778000,70000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5077
"Maruti Ertiga SHVS ZDI",2016,780000,50000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5078
"Maruti Ertiga SHVS ZDI",2016,750000,50000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5079
"Maruti Ertiga SHVS ZDI Plus",2016,900000,50000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5080
"Maruti Ertiga SHVS ZDI Plus",2016,725000,54000,Diesel,Individual,Manual,"Second Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5081
"Maruti Ertiga SHVS ZDI Plus",2016,1000000,70000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5082
"Maruti Ertiga SHVS ZDI Plus",2016,711000,120000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5083
"Maruti Ertiga SHVS ZDI Plus",2016,940000,50000,Diesel,Individual,Manual,"First Owner","24.52 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",7,5084
"Maruti Ertiga ZDI",2016,725000,66000,Diesel,Dealer,Manual,"First Owner","20.77 kmpl","1248 CC","88.8 bhp","200Nm@ 1750rpm",7,5085
"Maruti Omni E 8 Str STD",2016,220000,46702,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5086
"Maruti Omni E 8 Str STD",2016,220000,46706,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5087
"Maruti Omni E MPI STD BS IV",2016,220000,90000,Petrol,Individual,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5088
"Maruti Omni E MPI STD BS IV",2016,190000,80000,Petrol,Individual,Manual,"Second Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5089
"Maruti Omni E MPI STD BS IV",2016,210000,60000,Petrol,Individual,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5090
"Maruti Omni E MPI STD BS IV",2016,190000,70000,Petrol,Individual,Manual,"Second Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5091
"Maruti Omni E MPI STD BS IV",2016,220000,35000,Petrol,Individual,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",8,5092
"Maruti Omni MPI STD BSIV",2016,240000,40000,Petrol,Individual,Manual,"First Owner","16.8 kmpl","796 CC","34.2 bhp","59Nm@ 2500rpm",5,5093
"Maruti Ritz LDi",2016,400000,60000,Diesel,Individual,Manual,"Third Owner","23.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5,5094
"Maruti Ritz LDi",2016,409999,120000,Diesel,Individual,Manual,"First Owner","23.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5,5095
"Maruti Ritz LDi",2016,350000,120000,Diesel,Individual,Manual,"Third Owner","23.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5,5096
"Maruti Ritz LXi",2016,320000,90000,Petrol,Individual,Manual,"First Owner","18.5 kmpl","1197 CC","85.80 bhp","114Nm@ 4000rpm",5,5097
"Maruti Ritz LXi",2016,270000,82000,Petrol,Individual,Manual,"Third Owner","18.5 kmpl","1197 CC","85.80 bhp","114Nm@ 4000rpm",5,5098
"Maruti Ritz LXi",2016,280000,110000,Petrol,Individual,Manual,"Second Owner","18.5 kmpl","1197 CC","85.80 bhp","114Nm@ 4000rpm",5,5099
"Maruti Ritz VDi",2016,475000,110000,Diesel,Individual,Manual,"First Owner","23.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5,5100
"Maruti Ritz VDi",2016,425000,70000,Diesel,Individual,Manual,"First Owner","23.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5,5101
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5102
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5103
"Maruti S-Cross 2017-2020 Delta DDiS 200 SH",2016,690000,32000,Diesel,Dealer,Manual,"First Owner","25.1 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5,5104
"Maruti Swift Dzire AMT ZDI",2016,650000,50000,Diesel,Individual,Automatic,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5105
"Maruti Swift Dzire AMT ZDI",2016,650000,50000,Diesel,Individual,Automatic,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5106
"Maruti Swift Dzire AMT ZDI",2016,700000,90000,Diesel,Individual,Automatic,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5107
"Maruti Swift Dzire LDI",2016,425000,120000,Diesel,Individual,Manual,"Third Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5108
"Maruti Swift Dzire LDI",2016,500000,35000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5109
"Maruti Swift Dzire LDI",2016,500000,35000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5110
"Maruti Swift Dzire LDI",2016,600000,150000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5111
"Maruti Swift Dzire Tour LDI",2016,450000,175000,Diesel,Individual,Manual,"First Owner","23.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5112
"Maruti Swift Dzire VDI",2016,525000,40000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5113
"Maruti Swift Dzire VDI",2016,550000,76000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5114
"Maruti Swift Dzire VDI",2016,600000,147000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5115
"Maruti Swift Dzire VDI",2016,675000,120000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5116
"Maruti Swift Dzire VDI",2016,631000,75000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5117
"Maruti Swift Dzire VDI",2016,550000,60000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5118
"Maruti Swift Dzire VDI",2016,650000,50000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5119
"Maruti Swift Dzire VDI",2016,660000,55000,Diesel,Individual,Manual,"First Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5120
"Maruti Swift Dzire VDI",2016,600000,80000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5121
"Maruti Swift Dzire VDI",2016,550000,60000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5122
"Maruti Swift Dzire VDI",2016,600000,147000,Diesel,Individual,Manual,"Second Owner","26.59 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5,5123
